customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-0635,Male,0,No,No,63,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,34.81,2181.57,Yes
CUST-0636,Female,0,No,Yes,37,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,61.45,2238.61,Yes
CUST-0637,Male,0,No,No,49,Yes,Yes,Fiber optic,No internet service,No,No,No,No internet service,No,One year,Yes,Credit card (automatic),47.12,2296.07,Yes
CUST-0638,Male,0,No,No,29,Yes,Yes,Fiber optic,Yes,No,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),92.3,2648.63,Yes
CUST-0639,Male,0,Yes,No,50,Yes,No phone service,No,No,No,Yes,No,No,No internet service,Month-to-month,No,Electronic check,63.82,3157.65,Yes
CUST-0640,Female,0,No,Yes,62,No,No,DSL,No,Yes,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,117.67,7223.36,Yes
CUST-0641,Female,0,Yes,No,51,Yes,Yes,DSL,No internet service,No internet service,No,No,No,No internet service,Two year,Yes,Electronic check,23.75,1199.03,No
CUST-0642,Female,0,Yes,No,37,Yes,Yes,No,No internet service,No,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,53.93,2007.2,Yes
CUST-0643,Female,0,No,No,29,No,Yes,No,Yes,No,No,No,No,Yes,One year,No,Electronic check,66.68,1879.62,Yes
CUST-0644,Female,0,No,No,50,Yes,No,No,No,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,68.81,3396.58,Yes
CUST-0645,Male,0,No,No,4,No,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,50.0,152.6,Yes
CUST-0646,Female,0,Yes,No,28,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),91.54,2493.79,No
CUST-0647,Male,0,Yes,Yes,3,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No internet service,No,Month-to-month,Yes,Electronic check,106.16,270.7,Yes
CUST-0648,Female,0,Yes,No,9,Yes,No phone service,DSL,No,Yes,No,No,No internet service,No,Month-to-month,Yes,Electronic check,112.59,1003.42,No
CUST-0649,Male,0,No,No,55,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.16,5386.7,Yes
CUST-0650,Male,0,No,No,16,Yes,No,DSL,No,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,103.73,1652.8,Yes
CUST-0651,Female,0,No,No,16,No,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,73.58,1142.11,No
CUST-0652,Female,0,No,No,68,Yes,No,No,Yes,No,No,No,No,No,Two year,Yes,Electronic check,101.25,6838.55,Yes
CUST-0653,Male,0,No,Yes,33,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,48.75,1627.61,Yes
CUST-0654,Female,0,No,Yes,5,Yes,No,No,No,No,Yes,No internet service,No internet service,Yes,One year,No,Credit card (automatic),58.3,259.49,No
CUST-0655,Male,0,Yes,No,52,Yes,No,DSL,No,No,No,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,50.1,2581.7,No
CUST-0656,Male,0,No,No,65,No,No,DSL,No,No,No,No internet service,No,No internet service,Two year,Yes,Credit card (automatic),65.22,4304.2,No
CUST-0657,Male,0,Yes,No,42,Yes,No,Fiber optic,Yes,No internet service,Yes,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),46.95,1925.9,Yes
CUST-0658,Female,0,Yes,No,22,Yes,Yes,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,114.89,2605.87,Yes
CUST-0659,Male,0,Yes,Yes,54,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No,Month-to-month,Yes,Mailed check,49.69,2665.87,Yes
CUST-0660,Male,0,No,No,15,Yes,No,No,No internet service,No,No,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),28.1,364.69,No
CUST-0661,Female,0,No,No,7,No,No phone service,DSL,Yes,Yes,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,71.2,470.7,No
CUST-0662,Male,1,No,No,3,Yes,Yes,No,No,No internet service,Yes,No,No,Yes,Month-to-month,No,Electronic check,23.99,75.41,No
CUST-0663,Male,0,No,No,3,Yes,No,DSL,No,No,No,No,No internet service,No,Month-to-month,Yes,Electronic check,29.36,150.81,No
CUST-0664,Male,0,Yes,Yes,55,Yes,Yes,No,No,Yes,No internet service,No,No internet service,Yes,Month-to-month,Yes,Mailed check,40.3,2256.44,Yes
CUST-0665,Female,0,Yes,No,24,Yes,No phone service,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),64.92,1561.28,Yes
CUST-0666,Female,0,Yes,No,66,Yes,No,No,No,No internet service,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),61.79,4141.14,Yes
CUST-0667,Female,0,No,No,66,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),98.62,6414.87,Yes
CUST-0668,Male,1,No,No,26,Yes,No,DSL,Yes,No,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,92.57,2419.29,Yes
CUST-0669,Female,0,Yes,No,31,Yes,No,No,Yes,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),61.09,1909.29,No
CUST-0670,Female,0,No,No,49,No,No phone service,DSL,Yes,No internet service,No internet service,No,No internet service,No,One year,Yes,Bank transfer (automatic),51.79,2553.82,Yes
CUST-0671,Female,0,Yes,No,60,Yes,No phone service,DSL,No internet service,No internet service,No,No,No internet service,No internet service,Two year,Yes,Electronic check,50.06,2923.09,No
CUST-0672,Female,0,Yes,No,50,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,96.04,4751.15,No
CUST-0673,Male,0,No,No,18,Yes,Yes,DSL,No internet service,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,23.48,414.32,No
CUST-0674,Female,1,Yes,No,20,Yes,No,DSL,Yes,Yes,No,No,No,No internet service,Two year,No,Bank transfer (automatic),19.54,446.54,No
CUST-0675,Male,0,No,No,4,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.2,488.56,Yes
CUST-0676,Male,0,No,No,41,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),66.2,2680.98,Yes
CUST-0677,Female,0,No,No,60,Yes,No,DSL,No,No,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),31.4,1818.51,Yes
CUST-0678,Female,0,No,No,21,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,No,No,Month-to-month,No,Electronic check,41.92,921.11,Yes
CUST-0679,Female,1,No,Yes,20,Yes,No,Fiber optic,No,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Mailed check,111.97,2370.12,Yes
CUST-0680,Male,0,No,No,69,Yes,No,No,No,No internet service,No,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),104.63,7274.82,Yes
CUST-0681,Male,1,No,No,0,Yes,No,No,Yes,No internet service,No internet service,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),89.58, ,No
CUST-0682,Male,0,Yes,No,4,Yes,No,No,No,Yes,No,No,No,No,Two year,Yes,Electronic check,66.71,409.9,No
CUST-0683,Female,0,Yes,Yes,11,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No,No,One year,Yes,Bank transfer (automatic),70.54,810.28,Yes
CUST-0684,Female,0,No,No,45,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),116.26,5192.15,Yes
CUST-0685,Male,0,Yes,No,33,No,No,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,115.31,3901.95,No
CUST-0686,Male,0,No,No,48,Yes,Yes,Fiber optic,No,No,No,No,No internet service,No,Month-to-month,Yes,Mailed check,39.88,1870.74,Yes
CUST-0687,Female,0,Yes,No,44,No,Yes,No,No internet service,No internet service,No,No internet service,Yes,No,One year,No,Credit card (automatic),99.77,4358.83,No
CUST-0688,Female,0,Yes,No,26,Yes,No,Fiber optic,No,No internet service,No,No internet service,No,Yes,Month-to-month,No,Electronic check,38.07,1026.15,No
CUST-0689,Male,1,No,No,72,No,No,DSL,No internet service,No,Yes,No,No internet service,No internet service,Two year,Yes,Electronic check,39.71,2857.87,No
CUST-0690,Male,0,No,Yes,25,Yes,No,Fiber optic,No,No,Yes,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),86.2,2156.85,Yes
CUST-0691,Male,0,No,No,46,Yes,No,Fiber optic,No,No,No internet service,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),58.95,2713.63,Yes
CUST-0692,Female,1,Yes,Yes,55,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),111.87,6208.57,No
CUST-0693,Female,1,Yes,No,62,Yes,No,Fiber optic,No,No,Yes,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),27.2,1570.18,No
CUST-0694,Male,0,No,No,47,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),69.66,3288.25,Yes
CUST-0695,Female,0,Yes,No,60,Yes,No,DSL,No,No,No,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),110.56,6619.09,No
CUST-0696,Male,0,Yes,Yes,25,Yes,No,No,Yes,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,109.11,2690.13,Yes
CUST-0697,Male,0,Yes,No,35,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,No,One year,Yes,Bank transfer (automatic),33.98,1151.54,No
CUST-0698,Male,0,Yes,No,0,Yes,No,DSL,No,No,No,No,No internet service,Yes,Two year,Yes,Electronic check,55.1, ,No
CUST-0699,Male,0,Yes,No,7,Yes,No,DSL,No internet service,No,No internet service,No,Yes,No,Month-to-month,No,Bank transfer (automatic),80.47,523.37,No
CUST-0700,Male,0,Yes,No,51,Yes,No,No,Yes,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),34.27,1812.29,Yes
CUST-0701,Male,0,Yes,No,46,Yes,No phone service,No,No,No internet service,No internet service,No,Yes,Yes,One year,Yes,Electronic check,115.54,5356.44,Yes
CUST-0702,Male,1,Yes,Yes,55,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),110.18,6050.33,Yes
CUST-0703,Female,0,No,No,13,Yes,Yes,DSL,No,No internet service,No internet service,No,No,No internet service,Month-to-month,Yes,Mailed check,35.03,384.83,Yes
CUST-0704,Male,0,Yes,Yes,27,Yes,Yes,DSL,No,No,No internet service,No,No,No internet service,Two year,Yes,Bank transfer (automatic),30.43,862.7,No
CUST-0705,Female,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No internet service,No,One year,No,Electronic check,26.83,92.32,No
CUST-0706,Male,0,No,No,25,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),109.65,2792.96,Yes
CUST-0707,Male,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,Yes,Electronic check,37.71,441.79,No
CUST-0708,Male,0,Yes,No,58,Yes,Yes,Fiber optic,Yes,No,No,No,No,No internet service,One year,Yes,Mailed check,60.09,3441.98,Yes
CUST-0709,Male,0,Yes,No,55,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,No internet service,No internet service,Two year,Yes,Mailed check,63.36,3567.6,No
CUST-0710,Male,0,No,Yes,6,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),78.45,410.24,No
CUST-0711,Male,0,Yes,Yes,2,Yes,Yes,DSL,Yes,No,No,No,No,No internet service,Month-to-month,No,Electronic check,25.46,74.83,No
CUST-0712,Female,1,No,No,22,Yes,No phone service,Fiber optic,No,No,No,No internet service,Yes,No,Two year,Yes,Electronic check,41.04,813.99,No
CUST-0713,Male,0,No,No,17,Yes,No,DSL,Yes,No internet service,No,No,Yes,No internet service,One year,Yes,Mailed check,111.86,1886.6,Yes
CUST-0714,Male,1,No,No,37,Yes,No phone service,DSL,No,No internet service,No,No,No,Yes,One year,No,Electronic check,109.55,4082.61,Yes
CUST-0715,Female,0,No,No,14,Yes,Yes,Fiber optic,No,Yes,No,No internet service,Yes,No,One year,Yes,Credit card (automatic),96.77,1353.28,No
CUST-0716,Female,0,Yes,No,63,Yes,No,No,No internet service,No,No,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),20.2,1298.8,Yes
CUST-0717,Female,1,Yes,No,27,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,No,Yes,Two year,No,Electronic check,51.11,1318.66,No
CUST-0718,Male,0,No,Yes,38,Yes,No,No,No internet service,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),81.36,3050.68,Yes
CUST-0719,Male,0,No,Yes,56,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,45.91,2595.05,Yes
CUST-0720,Female,0,No,No,16,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Electronic check,109.66,1789.4,Yes
CUST-0721,Female,0,No,No,43,Yes,Yes,DSL,No,No internet service,No,No,No internet service,No,One year,Yes,Credit card (automatic),81.96,3535.27,No
CUST-0722,Male,0,No,Yes,24,Yes,No,No,No internet service,No,No internet service,No,No,No,Two year,Yes,Bank transfer (automatic),25.48,658.87,Yes
CUST-0723,Female,0,No,No,16,No,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),109.61,1670.9,Yes
CUST-0724,Male,0,No,Yes,12,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,114.51,1350.81,Yes
CUST-0725,Female,0,No,No,24,Yes,No,DSL,Yes,Yes,No,No internet service,No,No,Two year,Yes,Electronic check,26.06,716.57,No
CUST-0726,Male,1,No,Yes,67,Yes,No,No,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,71.75,4871.42,Yes
CUST-0727,Male,0,Yes,No,9,Yes,Yes,No,Yes,No internet service,No,No internet service,No,No internet service,Two year,No,Mailed check,48.74,470.34,No
CUST-0728,Female,0,Yes,No,66,Yes,No,No,No internet service,Yes,No internet service,Yes,No,No,Month-to-month,No,Bank transfer (automatic),57.73,3802.41,Yes
CUST-0729,Male,0,No,Yes,17,Yes,Yes,Fiber optic,No,No,Yes,No,No,No internet service,Two year,Yes,Bank transfer (automatic),36.3,668.84,No
CUST-0730,Female,0,No,No,33,Yes,No phone service,Fiber optic,Yes,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),76.35,2541.01,No
CUST-0731,Male,0,No,No,7,Yes,Yes,No,No,No internet service,Yes,No,No,No,One year,No,Bank transfer (automatic),114.53,725.84,No
CUST-0732,Female,0,Yes,No,39,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,No,No,Two year,No,Mailed check,68.81,2733.38,No
CUST-0733,Female,0,Yes,Yes,41,Yes,Yes,No,Yes,No internet service,No,No,No,Yes,Month-to-month,No,Electronic check,26.58,1046.48,Yes
CUST-0734,Female,0,Yes,No,40,No,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),80.56,3260.38,Yes
CUST-0735,Female,0,Yes,No,5,No,No phone service,DSL,Yes,No,Yes,No,No internet service,Yes,Two year,Yes,Electronic check,52.44,181.4,No
CUST-0736,Female,0,Yes,No,51,Yes,Yes,No,No,No,Yes,Yes,No,No,One year,No,Electronic check,104.27,5397.72,Yes
CUST-0737,Male,0,Yes,No,25,Yes,Yes,DSL,Yes,No internet service,No,No,No,No,Two year,No,Electronic check,61.94,1534.76,No
CUST-0738,Female,0,No,Yes,63,No,Yes,No,Yes,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,37.63,2315.22,No
CUST-0739,Male,0,Yes,Yes,58,Yes,No,Fiber optic,Yes,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,37.46,2138.25,Yes
CUST-0740,Male,0,No,Yes,55,Yes,Yes,No,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,95.51,5236.21,Yes
CUST-0741,Female,1,Yes,Yes,58,Yes,No,DSL,No internet service,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.94,2606.23,Yes
CUST-0742,Male,0,Yes,No,69,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,95.36,6645.75,Yes
CUST-0743,Male,0,No,Yes,32,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No internet service,One year,Yes,Electronic check,38.94,1249.59,No
CUST-0744,Male,0,No,No,52,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No,No,Month-to-month,No,Bank transfer (automatic),50.58,2521.61,No
CUST-0745,Female,0,No,No,21,Yes,Yes,Fiber optic,No internet service,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),65.03,1304.14,Yes
CUST-0746,Male,0,No,Yes,20,Yes,No,No,Yes,Yes,No internet service,No,No,No,Month-to-month,No,Credit card (automatic),113.04,2398.68,Yes
CUST-0747,Male,0,No,No,69,Yes,No,Fiber optic,No,No internet service,No internet service,No,No internet service,Yes,Two year,No,Credit card (automatic),111.89,7727.18,Yes
CUST-0748,Male,0,No,No,69,Yes,No,DSL,Yes,No,No,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),39.04,2741.3,Yes
CUST-0749,Female,0,Yes,Yes,3,Yes,No,No,No internet service,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),54.25,147.33,No
CUST-0750,Female,0,No,Yes,61,Yes,No,DSL,No internet service,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),33.26,1978.63,Yes
CUST-0751,Female,0,Yes,No,61,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),69.5,4215.44,Yes
CUST-0752,Female,0,Yes,No,23,No,No,DSL,No,No,No,No,No internet service,No,Two year,Yes,Credit card (automatic),64.54,1490.84,Yes
CUST-0753,Female,1,Yes,No,54,Yes,No,No,Yes,No,Yes,No,No internet service,No,One year,No,Mailed check,108.78,5851.11,Yes
CUST-0754,Female,1,Yes,No,8,Yes,Yes,DSL,Yes,No,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,111.72,989.68,No
CUST-0755,Female,0,Yes,No,2,Yes,No,DSL,No,No internet service,No,No,No,No,One year,No,Mailed check,56.8,82.79,No
CUST-0756,Female,0,No,No,30,Yes,No,No,No,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),67.67,1977.36,No
CUST-0757,Female,0,Yes,No,39,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,108.32,4264.92,Yes
CUST-0758,Female,0,Yes,No,35,No,Yes,DSL,Yes,No,No internet service,No,Yes,No,Two year,No,Electronic check,99.32,3522.8,Yes
CUST-0759,Male,0,Yes,No,23,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,No,Month-to-month,No,Mailed check,18.62,429.76,No
CUST-0760,Female,0,Yes,Yes,5,Yes,No,No,No,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),50.42,221.99,No
CUST-0761,Male,1,Yes,No,65,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,60.64,3846.57,Yes
CUST-0762,Male,0,Yes,No,3,Yes,Yes,No,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,41.34,185.06,No
CUST-0763,Male,1,No,No,5,No,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,38.31,234.98,No
CUST-0764,Male,0,Yes,No,50,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,No internet service,Two year,No,Mailed check,22.05,1080.51,No
CUST-0765,Male,0,No,No,61,No,Yes,Fiber optic,Yes,No internet service,No,No,No,No,Month-to-month,No,Electronic check,82.91,5060.49,Yes
CUST-0766,Male,0,Yes,No,56,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,44.63,2487.95,Yes
CUST-0767,Female,0,Yes,No,65,No,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,23.51,1609.59,Yes
CUST-0768,Male,0,No,No,7,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No internet service,No,Two year,No,Mailed check,41.46,238.32,No
CUST-0769,Male,0,No,No,25,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,Yes,No,Two year,Yes,Electronic check,98.84,2440.0,No
CUST-0770,Female,0,Yes,No,50,No,Yes,Fiber optic,No,No,No,No internet service,Yes,No,One year,Yes,Mailed check,103.82,5155.16,No
CUST-0771,Male,0,No,No,44,Yes,Yes,DSL,No,No internet service,No,No,No,No,Two year,No,Mailed check,66.8,2954.71,No
CUST-0772,Male,0,Yes,Yes,43,Yes,No,No,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),60.07,2585.82,Yes
CUST-0773,Female,1,No,No,4,No,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Mailed check,116.52,476.08,No
CUST-0774,Male,0,Yes,No,69,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),38.41,2606.26,Yes
CUST-0775,Female,0,Yes,Yes,25,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Mailed check,39.89,1071.49,Yes
CUST-0776,Female,0,No,Yes,67,Yes,Yes,Fiber optic,Yes,No,No,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),47.58,3165.16,Yes
CUST-0777,Male,1,Yes,No,18,Yes,No,Fiber optic,No,No,No,No internet service,No,No,One year,Yes,Bank transfer (automatic),35.61,700.36,Yes
CUST-0778,Male,1,Yes,Yes,19,Yes,Yes,No,No,Yes,No,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),56.38,1228.18,No
CUST-0779,Male,0,Yes,No,11,Yes,Yes,DSL,No,Yes,No,No,No internet service,No,Month-to-month,Yes,Electronic check,109.79,1164.02,Yes
CUST-0780,Male,0,Yes,No,46,Yes,No,DSL,No internet service,No,No,No internet service,No internet service,No,One year,Yes,Credit card (automatic),80.09,3701.26,No
CUST-0781,Female,0,No,Yes,0,No,Yes,Fiber optic,Yes,Yes,No,No,Yes,No internet service,Two year,Yes,Electronic check,59.65, ,No
CUST-0782,Female,0,Yes,No,13,Yes,No,No,No,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),112.16,1559.62,No
CUST-0783,Female,1,No,No,63,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),23.12,1442.53,No
CUST-0784,Male,1,No,No,37,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Bank transfer (automatic),39.38,1469.49,No
CUST-0785,Male,0,No,No,36,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,75.12,2715.66,No
